Date,ID,Item
2015-11-12,4127ev931,bottled beer
2015-11-12,4127ev931,herbs
2015-11-12,4127ev931,curd
2015-11-12,4141oo985,frankfurter
2015-11-12,4141oo985,pot plants
2015-11-12,4141oo985,brown bread
2015-11-12,4686ry598,chocolate
2015-11-12,4686ry598,citrus fruit
2015-11-12,4686ry598,yogurt
2015-11-12,3232jr582,whipped/sour cream
2015-11-13,1065tt658,frankfurter
2015-11-13,1065tt658,tropical fruit
2015-11-13,1283ej657,UHT-milk
2015-11-13,1283ej657,frozen vegetables
2015-11-13,1608da428,root vegetables
2015-11-13,1608da428,citrus fruit
2015-11-13,1743ok595,pip fruit
2015-11-13,1743ok595,frozen meals
2015-11-13,1743ok595,white bread
2015-11-13,1743ok595,brown bread
2015-11-13,1743ok595,fruit/vegetable juice
2015-11-13,1743ok595,pastry
2015-11-13,1844mq406,frankfurter
2015-11-13,1844mq406,salty snack
2015-11-13,1916ol013,curd
2015-11-13,1916ol013,yogurt
2015-11-13,1916ol013,domestic eggs
2015-11-13,2057oh113,citrus fruit
2015-11-13,2057oh113,soda
2015-11-13,2057oh113,shopping bags
2015-11-13,2326rx683,pork
2015-11-13,2326rx683,whipped/sour cream
2015-11-13,2389ka606,packaged fruit/vegetables
2015-11-13,2389ka606,rolls/buns
2015-11-13,2784lu624,tropical fruit
2015-11-13,2784lu624,margarine
2015-11-13,3812pu972,rolls/buns
2015-11-13,3812pu972,meat
2015-11-13,3812pu972,whole milk
2015-11-13,3812pu972,domestic eggs
2015-11-13,3812pu972,white bread
2015-11-13,3812pu972,domestic eggs
2015-11-13,4034rx381,whole milk
2015-11-13,4034rx381,rolls/buns
2015-11-13,4178wy385,tropical fruit
2015-11-13,4178wy385,pastry
2015-11-13,4178wy385,salty snack
2015-11-13,4288zg191,canned beer
2015-11-13,4288zg191,whipped/sour cream
2015-11-13,4288zg191,pastry
2015-11-13,4382xk685,beef
2015-11-13,4382xk685,hamburger meat
2015-11-13,4582us691,fruit/vegetable juice
2015-11-13,4582us691,other vegetables
2015-11-13,4831xv333,whole milk
2015-11-13,4831xv333,beef
2015-11-13,4831xv333,tropical fruit
2015-11-13,4831xv333,tropical fruit
2015-11-13,4831xv333,whole milk
2015-11-13,4831xv333,domestic eggs
2015-11-13,4831xv333,coffee
2015-11-13,4831xv333,other vegetables
2015-11-13,4836ad998,sausage
2015-11-13,4836ad998,zwieback
2015-11-13,4836ad998,sliced cheese
2015-11-13,4836ad998,other vegetables
2015-11-13,4836ad998,bottled beer
2015-11-13,4836ad998,soda
2015-11-13,4968qt858,bottled beer
2015-11-13,4968qt858,herbs
2015-11-14,1207up747,frankfurter
2015-11-14,1207up747,whole milk
2015-11-14,1678wp885,citrus fruit
2015-11-14,1678wp885,canned beer
2015-11-14,2019me730,whipped/sour cream
2015-11-14,2019me730,other vegetables
2015-11-14,2051sz135,canned beer
2015-11-14,2051sz135,beef
2015-11-14,2051sz135,whole milk
2015-11-14,2051sz135,coffee
2015-11-14,2582cs773,meat
2015-11-14,2582cs773,processed cheese
2015-11-14,2582cs773,root vegetables
2015-11-14,2582cs773,cat food
2015-11-14,3001bp559,sausage
2015-11-14,3001bp559,bottled water
2015-11-14,3120pl116,liver loaf
2015-11-14,3120pl116,other vegetables
2015-11-14,3202bz826,pip fruit
2015-11-14,3202bz826,butter
2015-11-14,3202bz826,soda
2015-11-14,3235ha838,pork
2015-11-14,3235ha838,long life bakery product
2015-11-14,3360rv636,whole milk
2015-11-14,3360rv636,beef
2015-11-14,3360rv636,whipped/sour cream
2015-11-14,3360rv636,whole milk
2015-11-14,3360rv636,curd cheese
2015-11-14,3390yh795,soda
2015-11-14,3390yh795,berries
2015-11-14,3442om114,rolls/buns
2015-11-14,3442om114,pip fruit
2015-11-14,3468ic854,liver loaf
2015-11-14,3468ic854,canned beer
2015-11-14,3468ic854,tropical fruit
2015-11-14,3468ic854,canned vegetables
2015-11-14,4078is773,pork
2015-11-14,4078is773,beef
2015-11-14,4078is773,canned beer
2015-11-14,4078is773,newspapers
2015-11-14,4078is773,fruit/vegetable juice
2015-11-14,4097kq310,bottled water
2015-11-14,4097kq310,other vegetables
2015-11-14,4097kq310,vinegar
2015-11-14,4232rj555,pork
2015-11-14,4232rj555,liquor
2015-11-14,4322jm037,domestic eggs
2015-11-14,4322jm037,yogurt
2015-11-14,4322jm037,canned beer
2015-11-14,4864qg533,pip fruit
2015-11-14,4864qg533,soda
2015-11-14,2960gw745,berries
2015-11-14,2811sw018,yogurt
2015-11-14,2960gw745,other vegetables
2015-11-15,1110jh853,pastry
2015-11-15,1110jh853,baking powder
2015-11-15,1110jh853,butter
2015-11-15,1110jh853,margarine
2015-11-15,1110jh853,curd
2015-11-15,1110jh853,dishes
2015-11-15,1178hs754,bottled water
2015-11-15,1178hs754,chocolate
2015-11-15,1178hs754,jam
2015-11-15,1508yu002,sausage
2015-11-15,1508yu002,canned beer
2015-11-15,1764da944,canned beer
2015-11-15,1764da944,soda
2015-11-15,1930gr240,tropical fruit
2015-11-15,1930gr240,candy
2015-11-15,1930gr240,fruit/vegetable juice
2015-11-15,2437rw753,ice cream
2015-11-15,2437rw753,napkins
2015-11-15,2443gb927,sausage
2015-11-15,2443gb927,soda
2015-11-15,2539sl919,citrus fruit
2015-11-15,2539sl919,tropical fruit
2015-11-15,2700tw625,bottled beer
2015-11-15,2700tw625,canned fish
2015-11-15,2700tw625,yogurt
2015-11-15,2848lo667,chicken
2015-11-15,2848lo667,pasta
2015-11-15,3022xj743,butter
2015-11-15,3022xj743,canned fish
2015-11-15,3022xj743,cream cheese
2015-11-15,3416ns235,frozen meals
2015-11-15,3416ns235,canned vegetables
2015-11-15,3416ns235,other vegetables
2015-11-15,3416ns235,turkey
2015-11-15,3462kk040,citrus fruit
2015-11-15,3462kk040,tropical fruit
2015-11-15,3462kk040,butter
2015-11-15,3462kk040,ham
2015-11-15,3511sg486,organic sausage
2015-11-15,3511sg486,other vegetables
2015-11-15,3999uk881,dessert
2015-11-15,3999uk881,domestic eggs
2015-11-15,4014pt868,soda
2015-11-15,4014pt868,citrus fruit
2015-11-15,4107sa633,tropical fruit
2015-11-15,4107sa633,sausage
2015-11-15,4107sa633,dog food
2015-11-15,4107sa633,sweet spreads
2015-11-15,4367zs358,sugar
2015-11-15,4367zs358,whole milk
2015-11-15,4367zs358,fruit/vegetable juice
2015-11-15,4742pk902,beverages
2015-11-15,4742pk902,citrus fruit
2015-11-15,4742pk902,tropical fruit
2015-11-15,4742pk902,ready soups
2015-11-15,4742pk902,canned fish
2015-11-15,4742pk902,soda
2015-11-15,4825oj501,butter milk
2015-11-15,4825oj501,UHT-milk
2015-11-15,4871wh297,turkey
2015-11-15,4871wh297,cream cheese
2015-11-15,4086he329,salty snack
2015-11-15,1817pq902,canned vegetables
2015-11-16,1181th146,sausage
2015-11-16,1181th146,root vegetables
2015-11-16,1412oo317,soda
2015-11-16,1412oo317,frankfurter
2015-11-16,1412oo317,cream cheese
2015-11-16,1412oo317,butter
2015-11-16,1450ip461,bags
2015-11-16,1450ip461,yogurt
2015-11-16,1450ip461,soda
2015-11-16,1916ol013,pip fruit
2015-11-16,1916ol013,fruit/vegetable juice
2015-11-16,2525hr204,chicken
2015-11-16,2525hr204,other vegetables
2015-11-16,2548ep092,fruit/vegetable juice
2015-11-16,2548ep092,butter
2015-11-16,2548ep092,brown bread
2015-11-16,2548ep092,dental care
2015-11-16,2705jd869,meat
2015-11-16,2705jd869,hamburger meat
2015-11-16,2813mu958,pip fruit
2015-11-16,2813mu958,yogurt
2015-11-16,2961iq074,frankfurter
2015-11-16,2961iq074,chocolate
2015-11-16,2961iq074,mayonnaise
2015-11-16,2961iq074,oil
2015-11-16,2977sx296,chicken
2015-11-16,2977sx296,other vegetables
2015-11-16,2977sx296,pastry
2015-11-16,2977sx296,onions
2015-11-16,3107bw714,napkins
2015-11-16,3107bw714,frozen vegetables
2015-11-16,3141hh188,onions
2015-11-16,3141hh188,other vegetables
2015-11-16,3145zw745,other vegetables
2015-11-16,3145zw745,cake bar
2015-11-16,3693nn015,whole milk
2015-11-16,3693nn015,root vegetables
2015-11-16,3999uk881,frozen meals
2015-11-16,3999uk881,rolls/buns
2015-11-16,4260cv042,chicken
2015-11-16,4260cv042,whole milk
2015-11-16,4260cv042,margarine
2015-11-16,4260cv042,soda
2015-11-16,4431lc046,beverages
2015-11-16,4431lc046,pastry
2015-11-16,4629hp748,citrus fruit
2015-11-16,4629hp748,candy
2015-11-17,1086yl578,other vegetables
2015-11-17,1086yl578,beef
2015-11-17,1086yl578,soda
2015-11-17,1086yl578,curd
2015-11-17,1086yl578,butter
2015-11-17,1264uv477,bottled water
2015-11-17,1264uv477,pastry
2015-11-17,1697iw980,dish cleaner
2015-11-17,1697iw980,soda
2015-11-17,1832kr718,sausage
2015-11-17,1832kr718,pastry
2015-11-17,1832kr718,mayonnaise
2015-11-17,1924cj374,root vegetables
2015-11-17,1924cj374,rolls/buns
2015-11-17,1924cj374,UHT-milk
2015-11-17,1924cj374,packaged fruit/vegetables
2015-11-17,2042vn198,yogurt
2015-11-17,2042vn198,root vegetables
2015-11-17,2216wr027,tropical fruit
2015-11-17,2216wr027,other vegetables
2015-11-17,2506ei848,soda
2015-11-17,2506ei848,other vegetables
2015-11-17,2580lh762,other vegetables
2015-11-17,2580lh762,other vegetables
2015-11-17,2580lh762,newspapers
2015-11-17,2580lh762,pip fruit
2015-11-17,3319wd242,bottled beer
2015-11-17,3319wd242,salty snack
2015-11-17,3319wd242,napkins
2015-11-17,3512op519,cat food
2015-11-17,3512op519,rolls/buns
2015-11-17,4018re403,yogurt
2015-11-17,4018re403,yogurt
2015-11-17,4142ep266,other vegetables
2015-11-17,4142ep266,beverages
2015-11-17,4385os139,frankfurter
2015-11-17,4385os139,margarine
2015-11-17,4607gb050,white wine
2015-11-17,4607gb050,soda
2015-11-17,4662nf360,rolls/buns
2015-11-17,4662nf360,rolls/buns
2015-11-18,1282ai818,misc. beverages
2015-11-18,1282ai818,yogurt
2015-11-18,1340id434,whipped/sour cream
2015-11-18,1340id434,brown bread
2015-11-18,1940tg273,beef
2015-11-18,1940tg273,chocolate
2015-11-18,2115lz088,hamburger meat
2015-11-18,2115lz088,soda
2015-11-18,2115lz088,cling film/bags
2015-11-18,2410kk825,citrus fruit
2015-11-18,2410kk825,hard cheese
2015-11-18,2410kk825,butter
2015-11-18,2410kk825,soft cheese
2015-11-18,2545ua487,citrus fruit
2015-11-18,2545ua487,frozen dessert
2015-11-18,2625ea072,other vegetables
2015-11-18,2625ea072,specialty bar
2015-11-18,2625ea072,long life bakery product
2015-11-18,2704ij534,frankfurter
2015-11-18,2704ij534,red/blush wine
2015-11-18,2704ij534,rolls/buns
2015-11-18,3046ek390,whole milk
2015-11-18,3046ek390,hamburger meat
2015-11-18,3046ek390,pip fruit
2015-11-18,3046ek390,curd
2015-11-18,3046ek390,margarine
2015-11-18,3046ek390,instant coffee
2015-11-18,3046ek390,misc. beverages
2015-11-18,3455hv076,pastry
2015-11-18,3455hv076,soft cheese
2015-11-18,3489cm181,berries
2015-11-18,3489cm181,other vegetables
2015-11-18,3495jp633,white wine
2015-11-18,3495jp633,sliced cheese
2015-11-18,3495jp633,whole milk
2015-11-18,3495jp633,oil
2015-11-18,3495jp633,rolls/buns
2015-11-18,3848gg225,tropical fruit
2015-11-18,3848gg225,shopping bags
2015-11-18,3848gg225,hard cheese
2015-11-18,3862yg723,sliced cheese
2015-11-18,3862yg723,newspapers
2015-11-18,3862yg723,dog food
2015-11-18,3862yg723,fruit/vegetable juice
2015-11-18,3862yg723,rolls/buns
2015-11-18,3862yg723,butter
2015-11-18,3862yg723,hygiene articles
2015-11-18,3862yg723,yogurt
2015-11-18,3886qe173,frankfurter
2015-11-18,3886qe173,whole milk
2015-11-18,3986it134,yogurt
2015-11-18,3986it134,citrus fruit
2015-11-18,4598yg262,cream cheese
2015-11-18,4598yg262,whole milk
2015-11-18,4598yg262,root vegetables
2015-11-18,4598yg262,frankfurter
2015-11-18,4598yg262,other vegetables
2015-11-18,4598yg262,whole milk
2015-11-18,4598yg262,dish cleaner
2015-11-18,4598yg262,mustard
2015-11-18,4598yg262,hygiene articles
2015-11-18,4694hp958,hamburger meat
2015-11-18,4694hp958,oil
2015-11-18,4947vw024,citrus fruit
2015-11-18,4947vw024,chicken
2015-11-18,4076ul430,bathroom cleaner
2015-11-18,3584vr338,hamburger meat
2015-11-18,1143pz601,pickled vegetables
2015-11-19,1012vj541,tropical fruit
2015-11-19,1012vj541,root vegetables
2015-11-19,1012vj541,rolls/buns
2015-11-19,1012vj541,onions
2015-11-19,1012vj541,shopping bags
2015-11-19,1075ru919,frankfurter
2015-11-19,1075ru919,citrus fruit
2015-11-19,1075ru919,bottled water
2015-11-19,1075ru919,fruit/vegetable juice
2015-11-19,1125nu987,popcorn
2015-11-19,1125nu987,citrus fruit
2015-11-19,1230yt009,frankfurter
2015-11-19,1230yt009,pastry
2015-11-19,1230yt009,misc. beverages
2015-11-19,1385rl788,pip fruit
2015-11-19,1385rl788,turkey
2015-11-19,1385rl788,yogurt
2015-11-19,1385rl788,root vegetables
2015-11-19,1385rl788,other vegetables
2015-11-19,1385rl788,chocolate
2015-11-19,1385rl788,fruit/vegetable juice
2015-11-19,1566vr452,tropical fruit
2015-11-19,1566vr452,bottled beer
2015-11-19,1628ij456,soda
2015-11-19,1628ij456,pastry
2015-11-19,1628ij456,bottled water
2015-11-19,1770xi260,semi-finished bread
2015-11-19,1770xi260,shopping bags
2015-11-19,2020mc300,sausage
2015-11-19,2020mc300,sliced cheese
2015-11-19,2020mc300,yogurt
2015-11-19,2020mc300,pastry
2015-11-19,2020mc300,hygiene articles
2015-11-19,2042vn198,meat
2015-11-19,2042vn198,pork
2015-11-19,2127sn707,citrus fruit
2015-11-19,2127sn707,bottled beer
2015-11-19,2127sn707,ice cream
2015-11-19,2758se666,hamburger meat
2015-11-19,2758se666,sausage
2015-11-19,2758se666,grapes
2015-11-19,2758se666,soda
2015-11-19,2885ad977,chicken
2015-11-19,2885ad977,bottled water
2015-11-19,2924jr444,rolls/buns
2015-11-19,2924jr444,yogurt
2015-11-19,2924jr444,sugar
2015-11-19,3284to278,curd
2015-11-19,3284to278,whole milk
2015-11-19,3315oa533,tropical fruit
2015-11-19,3315oa533,candy
2015-11-19,3937jh421,tropical fruit
2015-11-19,3937jh421,salty snack
2015-11-19,3946vm594,root vegetables
2015-11-19,3946vm594,newspapers
2015-11-19,4068og634,newspapers
2015-11-19,4068og634,tropical fruit
2015-11-19,4489le238,shopping bags
2015-11-19,4489le238,curd
2015-11-19,4751nc822,chicken
2015-11-19,4751nc822,soda
2015-11-19,4804cw550,pork
2015-11-19,4804cw550,whole milk
2015-11-19,4804cw550,domestic eggs
2015-11-19,1867zu945,yogurt
2015-11-19,1801bk898,pastry
2015-11-19,2247sc554,salt
2015-11-20,1110jh853,whole milk
2015-11-20,1110jh853,soda
2015-11-20,1111rs143,beef
2015-11-20,1111rs143,semi-finished bread
2015-11-20,1160mx016,pip fruit
2015-11-20,1160mx016,tropical fruit
2015-11-20,1160mx016,mustard
2015-11-20,1234vm906,salty snack
2015-11-20,1234vm906,root vegetables
2015-11-20,1306qv008,whole milk
2015-11-20,1306qv008,chocolate marshmallow
2015-11-20,1306qv008,rolls/buns
2015-11-20,1456xz961,newspapers
2015-11-20,1456xz961,domestic eggs
2015-11-20,1477yk624,sausage
2015-11-20,1477yk624,pot plants
2015-11-20,1655ng728,sausage
2015-11-20,1655ng728,whole milk
2015-11-20,1731rd135,chicken
2015-11-20,1731rd135,waffles
2015-11-20,1814it697,beef
2015-11-20,1814it697,waffles
2015-11-20,1892rp930,grapes
2015-11-20,1892rp930,honey
2015-11-20,1979ti759,yogurt
2015-11-20,1979ti759,frozen meals
2015-11-20,2271np758,whole milk
2015-11-20,2271np758,root vegetables
2015-11-20,3184fa470,citrus fruit
2015-11-20,3184fa470,fruit/vegetable juice
2015-11-20,3208hg689,rolls/buns
2015-11-20,3208hg689,chicken
2015-11-20,3208hg689,cream cheese
2015-11-20,3208hg689,dishes
2015-11-20,3244hg929,sausage
2015-11-20,3244hg929,newspapers
2015-11-20,3663hu376,citrus fruit
2015-11-20,3663hu376,rolls/buns
2015-11-20,4932lz836,tropical fruit
2015-11-20,4932lz836,soda
2015-11-20,4830en224,citrus fruit
2015-11-20,1768wl373,fruit/vegetable juice
2015-11-21,1199yg369,rolls/buns
2015-11-21,1199yg369,whole milk
2015-11-21,1199yg369,white bread
2015-11-21,1199yg369,popcorn
2015-11-21,1259zu635,sausage
2015-11-21,1259zu635,grapes
2015-11-21,1259zu635,sliced cheese
2015-11-21,1259zu635,napkins
2015-11-21,1380pa546,whole milk
2015-11-21,1380pa546,soda
2015-11-21,1480tc030,rolls/buns
2015-11-21,1480tc030,soda
2015-11-21,1825df243,fruit/vegetable juice
2015-11-21,1825df243,baking powder
2015-11-21,1825df243,oil
2015-11-21,1979ti759,pastry
2015-11-21,1979ti759,herbs
2015-11-21,2286bp665,ham
2015-11-21,2286bp665,whole milk
2015-11-21,2410kk825,bottled water
2015-11-21,2410kk825,berries
2015-11-21,2410kk825,other vegetables
2015-11-21,2410kk825,rolls/buns
2015-11-21,2421oq389,abrasive cleaner
2015-11-21,2421oq389,citrus fruit
2015-11-21,2421oq389,whole milk
2015-11-21,2421oq389,long life bakery product
2015-11-21,2694kz269,tropical fruit
2015-11-21,2694kz269,pip fruit
2015-11-21,3190vn907,whole milk
2015-11-21,3190vn907,liquor
2015-11-21,3484wf794,whole milk
2015-11-21,3484wf794,whole milk
2015-11-21,3484wf794,semi-finished bread
2015-11-21,3484wf794,brandy
2015-11-21,3599is011,dessert
2015-11-21,3599is011,whipped/sour cream
2015-11-21,3737jm860,liquor (appetizer)
2015-11-21,3737jm860,chocolate
2015-11-21,3737jm860,soda
2015-11-21,3741xe591,rolls/buns
2015-11-21,3741xe591,other vegetables
2015-11-21,4003dn492,whole milk
2015-11-21,4003dn492,root vegetables
2015-11-21,4220iw864,pip fruit
2015-11-21,4220iw864,beef
2015-11-21,4220iw864,whole milk
2015-11-21,4220iw864,other vegetables
2015-11-21,4355bp325,bottled beer
2015-11-21,4355bp325,bottled beer
2015-11-21,4727vt168,frankfurter
2015-11-21,4727vt168,whole milk
2015-11-21,4798lj316,pip fruit
2015-11-21,4798lj316,shopping bags
2015-11-21,4798lj316,yogurt
2015-11-21,4902yv869,rolls/buns
2015-11-21,1453fa438,hygiene articles
2015-11-21,2192iq069,rolls/buns
2015-11-22,1197nw644,root vegetables
2015-11-22,1197nw644,citrus fruit
2015-11-22,1197nw644,root vegetables
2015-11-22,1197nw644,misc. beverages
2015-11-22,1197nw644,sliced cheese
2015-11-22,1197nw644,packaged fruit/vegetables
2015-11-22,1197nw644,yogurt
2015-11-22,1197nw644,whipped/sour cream
2015-11-22,1482ud395,beverages
2015-11-22,1482ud395,canned fish
2015-11-22,1670og559,fish
2015-11-22,1670og559,pickled vegetables
2015-11-22,1670og559,hard cheese
2015-11-22,1711eq323,frankfurter
2015-11-22,1711eq323,yogurt
2015-11-22,1834fu052,meat
2015-11-22,1834fu052,canned fish
2015-11-22,2394dr605,butter
2015-11-22,2394dr605,whole milk
2015-11-22,2421oq389,sausage
2015-11-22,2421oq389,whole milk
2015-11-22,2499fq905,root vegetables
2015-11-22,2499fq905,frozen meals
2015-11-22,2599ig625,liquor
2015-11-22,2599ig625,tropical fruit
2015-11-22,2599ig625,other vegetables
2015-11-22,2650gq351,frankfurter
2015-11-22,2650gq351,soda
2015-11-22,2688rx729,dish cleaner
2015-11-22,2688rx729,whole milk
2015-11-22,2688rx729,canned fish
2015-11-22,2818sp214,whole milk
2015-11-22,2818sp214,whole milk
2015-11-22,3483cq244,pasta
2015-11-22,3483cq244,tropical fruit
2015-11-22,3546qu194,whole milk
2015-11-22,3546qu194,other vegetables
2015-11-22,3546qu194,rolls/buns
2015-11-22,3546qu194,Instant food products
2015-11-22,3760mk927,whole milk
2015-11-22,3760mk927,pork
2015-11-22,3760mk927,UHT-milk
2015-11-22,3760mk927,sliced cheese
2015-11-22,3760mk927,beverages
2015-11-22,3891do460,brown bread
2015-11-22,3891do460,sugar
2015-11-22,4376hr266,pork
2015-11-22,4376hr266,root vegetables
2015-11-22,4467jg191,frozen vegetables
2015-11-22,4467jg191,berries
2015-11-22,4467jg191,whole milk
2015-11-22,4467jg191,candy
2015-11-22,4502fu533,root vegetables
2015-11-22,4502fu533,soda
2015-11-22,4734de451,tropical fruit
2015-11-22,4734de451,rolls/buns
2015-11-22,4781tz048,ham
2015-11-22,4781tz048,cream cheese
2015-11-22,3629tj840,rolls/buns
2015-11-22,1302uf833,root vegetables
2015-11-22,2779ag549,napkins
2015-11-22,2005vr013,rolls/buns
2015-11-22,4349qd963,brown bread
2015-11-23,1264uv477,sugar
2015-11-23,1264uv477,curd
2015-11-23,1276ym100,condensed milk
2015-11-23,1276ym100,hard cheese
2015-11-23,1296pr441,other vegetables
2015-11-23,1296pr441,yogurt
2015-11-23,1583mh051,soda
2015-11-23,1583mh051,pip fruit
2015-11-23,1583mh051,sugar
2015-11-23,1583mh051,brown bread
2015-11-23,1952wf208,finished products
2015-11-23,1952wf208,pork
2015-11-23,1952wf208,onions
2015-11-23,1952wf208,pasta
2015-11-23,1952wf208,tropical fruit
2015-11-23,1952wf208,soda
2015-11-23,1952wf208,pastry
2015-11-23,2003cd123,sausage
2015-11-23,2003cd123,frozen dessert
2015-11-23,2003cd123,brown bread
2015-11-23,2003cd123,other vegetables
2015-11-23,2007mf181,cream cheese
2015-11-23,2007mf181,whole milk
2015-11-23,2007mf181,brown bread
2015-11-23,2007mf181,whole milk
2015-11-23,2082bg824,brown bread
2015-11-23,2082bg824,domestic eggs
2015-11-23,2362oy355,specialty chocolate
2015-11-23,2362oy355,frankfurter
2015-11-23,2362oy355,citrus fruit
2015-11-23,2362oy355,candy
2015-11-23,2362oy355,brown bread
2015-11-23,2756qf853,hamburger meat
2015-11-23,2756qf853,curd
2015-11-23,2847px228,canned beer
2015-11-23,2847px228,white bread
2015-11-23,3175js944,chicken
2015-11-23,3175js944,soda
2015-11-23,3175js944,canned fish
2015-11-23,3189dx229,bottled water
2015-11-23,3189dx229,fruit/vegetable juice
2015-11-23,3872qj338,beef
2015-11-23,3872qj338,turkey
2015-11-23,3872qj338,grapes
2015-11-23,3872qj338,shopping bags
2015-11-23,3872qj338,sliced cheese
2015-11-23,3872qj338,bottled water
2015-11-23,3955ci245,whipped/sour cream
2015-11-23,3955ci245,root vegetables
2015-11-23,3967gv932,whole milk
2015-11-23,3967gv932,whole milk
2015-11-23,3967gv932,sauces
2015-11-23,4217ry901,pork
2015-11-23,4217ry901,liquor
2015-11-23,4452ks818,pork
2015-11-23,4452ks818,other vegetables
2015-11-23,4706dd373,sausage
2015-11-23,4706dd373,chocolate
2015-11-23,4942zp532,frankfurter
2015-11-23,4942zp532,sliced cheese
2015-11-23,1231sw873,hard cheese
2015-11-24,2056lw451,newspapers
2015-11-24,2056lw451,root vegetables
2015-11-24,2056lw451,pastry
2015-11-24,2056lw451,margarine
2015-11-24,2106dy380,frankfurter
2015-11-24,2106dy380,cream cheese
2015-11-24,2106dy380,yogurt
2015-11-24,2106dy380,baking powder
2015-11-24,2164sj501,rolls/buns
2015-11-24,2164sj501,brown bread
2015-11-24,2164sj501,whole milk
2015-11-24,2164sj501,pasta
2015-11-24,2164sj501,curd
2015-11-24,2164sj501,butter milk
2015-11-24,2436hx655,misc. beverages
2015-11-24,2436hx655,whole milk
2015-11-24,2481st973,rolls/buns
2015-11-24,2481st973,berries
2015-11-24,2481st973,shopping bags
2015-11-24,2481st973,rice
2015-11-24,2542fp774,whole milk
2015-11-24,2542fp774,root vegetables
2015-11-24,2542fp774,margarine
2015-11-24,2547fn688,soda
2015-11-24,2547fn688,pet care
2015-11-24,2547fn688,butter
2015-11-24,2694kz269,whole milk
2015-11-24,2694kz269,whole milk
2015-11-24,2694kz269,ham
2015-11-24,2694kz269,pip fruit
2015-11-24,2694kz269,hard cheese
2015-11-24,2694kz269,frozen fish
2015-11-24,2694kz269,shopping bags
2015-11-24,2694kz269,pot plants
2015-11-24,2849kw033,pork
2015-11-24,2849kw033,yogurt
2015-11-24,2899rt267,chicken
2015-11-24,2899rt267,cling film/bags
2015-11-24,2899rt267,rolls/buns
2015-11-24,3152vs702,rolls/buns
2015-11-24,3152vs702,whole milk
2015-11-24,3152vs702,semi-finished bread
2015-11-24,3152vs702,processed cheese
2015-11-24,3460ix167,domestic eggs
2015-11-24,3460ix167,frozen vegetables
2015-11-24,3497is121,pet care
2015-11-24,3497is121,pork
2015-11-24,3580gh823,ice cream
2015-11-24,3580gh823,canned beer
2015-11-24,3680ld788,pork
2015-11-24,3680ld788,whole milk
2015-11-24,4169uv084,whole milk
2015-11-24,4169uv084,bottled water
2015-11-24,4332bn530,pork
2015-11-24,4332bn530,processed cheese
2015-11-24,4393jq520,fruit/vegetable juice
2015-11-24,4393jq520,herbs
2015-11-24,4393jq520,dishes
2015-11-24,4793mn036,root vegetables
2015-11-24,4793mn036,yogurt
2015-11-24,4806mr004,tropical fruit
2015-11-24,4806mr004,whole milk
2015-11-24,4938cq512,sausage
2015-11-24,4938cq512,tropical fruit
2015-11-24,4938cq512,frozen vegetables
2015-11-24,4938cq512,other vegetables
2015-11-24,4938cq512,shopping bags
2015-11-24,4951xd422,whole milk
2015-11-24,4951xd422,pip fruit
2015-11-24,4996wm646,rolls/buns
2015-11-24,4996wm646,misc. beverages
2015-11-24,4996wm646,bottled water
2015-11-24,4996wm646,decalcifier
2015-11-24,4996wm646,semi-finished bread
2015-11-24,4996wm646,soda
2015-11-24,3817re885,newspapers
2015-11-24,3370yw682,hygiene articles
2015-11-25,1000ol738,sausage
2015-11-25,1000ol738,hygiene articles
2015-11-25,1045ud378,chicken
2015-11-25,1045ud378,onions
2015-11-25,1452wq648,tropical fruit
2015-11-25,1452wq648,other vegetables
2015-11-25,1452wq648,rice
2015-11-25,1635nq156,butter
2015-11-25,1635nq156,citrus fruit
2015-11-25,2168gg945,bottled beer
2015-11-25,2168gg945,rolls/buns
2015-11-25,2168gg945,waffles
2015-11-25,2314jg165,pork
2015-11-25,2314jg165,yogurt
2015-11-25,2486rf313,sausage
2015-11-25,2486rf313,yogurt
2015-11-25,2654ai739,sausage
2015-11-25,2654ai739,berries
2015-11-25,2654ai739,pasta
2015-11-25,2952mr764,frankfurter
2015-11-25,2952mr764,whole milk
2015-11-25,2952mr764,shopping bags
2015-11-25,2952mr764,rolls/buns
2015-11-25,2978by914,chewing gum
2015-11-25,2978by914,other vegetables
2015-11-25,2978by914,pip fruit
2015-11-25,3031du090,beef
2015-11-25,3031du090,brown bread
2015-11-25,3186bj229,liver loaf
2015-11-25,3186bj229,other vegetables
2015-11-25,3563zu071,spread cheese
2015-11-25,3563zu071,whole milk
2015-11-25,3637kb786,frankfurter
2015-11-25,3637kb786,root vegetables
2015-11-25,3637kb786,yogurt
2015-11-25,3637kb786,whole milk
2015-11-25,4236zi276,beef
2015-11-25,4236zi276,frankfurter
2015-11-25,4236zi276,canned beer
2015-11-25,4236zi276,pip fruit
2015-11-25,4236zi276,brown bread
2015-11-25,4236zi276,frozen vegetables
2015-11-25,4236zi276,newspapers
2015-11-25,4236zi276,misc. beverages
2015-11-25,4277vl194,yogurt
2015-11-25,4277vl194,grapes
2015-11-25,4608cn489,fruit/vegetable juice
2015-11-25,4608cn489,frozen vegetables
2015-11-25,4608cn489,chocolate
2015-11-25,4905zb599,berries
2015-11-25,4905zb599,other vegetables
2015-11-25,4910ti176,condensed milk
2015-11-25,4910ti176,pastry
